loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,revol_util,total_acc,tot_cur_bal,total_rev_hi_lim,num_tl_op_past_12m,acc_now_delinq,pub_rec_bankruptcies
6000.0,36,7.39,0,-1,2,60000.0,12,31.16,0.0,737.0,1.0,6.0,62.4,14.0,161682.0,9600.0,1.0,0.0,0.0
24000.0,36,8.39,1,10,2,90000.0,0,18.83,1.0,702.0,0.0,18.0,50.0,32.0,295673.0,68300.0,1.0,0.0,0.0
10000.0,36,11.47,1,10,2,50000.0,0,20.86,0.0,707.0,0.0,8.0,45.7,16.0,202064.0,21300.0,2.0,0.0,1.0
13500.0,36,6.49,0,7,0,111300.0,5,13.66,0.0,702.0,1.0,16.0,37.2,47.0,94829.0,36000.0,0.0,0.0,0.0
21375.0,36,15.59,2,5,1,56268.0,0,23.59,0.0,677.0,1.0,12.0,39.4,23.0,218744.0,58800.0,1.0,0.0,0.0
16800.0,36,15.59,2,3,2,107000.0,0,28.65,0.0,682.0,2.0,21.0,41.7,44.0,170343.0,44600.0,3.0,0.0,1.0
4000.0,36,15.31,2,10,2,60000.0,0,30.68,0.0,672.0,0.0,17.0,65.6,25.0,182465.0,25700.0,3.0,0.0,0.0
2000.0,36,12.99,2,2,0,38400.0,12,11.19,0.0,732.0,1.0,4.0,23.5,5.0,18603.0,6000.0,1.0,0.0,0.0
25000.0,60,7.89,0,2,2,170000.0,0,10.42,1.0,722.0,1.0,19.0,32.6,32.0,281870.0,79200.0,2.0,0.0,0.0
15000.0,36,12.74,2,10,0,120000.0,0,8.19,0.0,662.0,1.0,11.0,58.5,43.0,46767.0,6800.0,3.0,0.0,1.0
16000.0,36,13.49,2,1,0,50525.0,0,19.45,0.0,702.0,2.0,40.0,36.1,48.0,191568.0,39600.0,6.0,0.0,0.0
20000.0,36,9.16,1,0,0,70000.0,0,16.27,0.0,682.0,0.0,12.0,85.8,27.0,49343.0,35400.0,1.0,0.0,0.0
6000.0,36,7.59,0,2,0,65000.0,1,15.77,0.0,702.0,0.0,17.0,34.9,22.0,32225.0,21700.0,0.0,0.0,0.0
17000.0,60,10.75,1,10,1,47000.0,1,24.41,0.0,687.0,1.0,10.0,75.0,18.0,49125.0,41050.0,2.0,0.0,0.0
20000.0,36,7.49,0,10,2,350000.0,0,25.77,1.0,697.0,1.0,26.0,87.0,45.0,1388152.0,454490.0,2.0,0.0,0.0
25000.0,36,6.97,0,0,2,130000.0,1,6.06,0.0,702.0,0.0,13.0,35.0,18.0,40944.0,42500.0,1.0,0.0,0.0
8750.0,36,12.99,2,3,0,50000.0,0,4.51,0.0,677.0,3.0,7.0,36.3,10.0,3484.0,9600.0,1.0,0.0,0.0
16175.0,60,11.47,1,10,1,54000.0,1,27.56,0.0,697.0,3.0,19.0,26.0,32.0,176394.0,68650.0,3.0,0.0,0.0
18225.0,36,14.46,2,10,1,85000.0,1,25.23,0.0,727.0,0.0,16.0,36.4,32.0,464383.0,100800.0,4.0,0.0,0.0
18000.0,60,22.39,4,7,2,117000.0,2,6.24,1.0,677.0,0.0,17.0,5.8,29.0,189449.0,45000.0,2.0,0.0,0.0
15000.0,36,5.32,0,10,2,350000.0,2,12.54,0.0,762.0,0.0,18.0,10.6,45.0,402271.0,46900.0,3.0,0.0,0.0
15000.0,36,10.99,1,10,1,69312.0,1,19.46,9.0,672.0,2.0,11.0,39.0,32.0,13013.0,20000.0,5.0,0.0,1.0
20000.0,36,8.39,1,5,1,100000.0,11,17.16,1.0,702.0,0.0,8.0,8.1,17.0,79922.0,50400.0,1.0,0.0,0.0
10000.0,60,17.27,3,1,2,55000.0,5,14.16,0.0,667.0,1.0,13.0,35.2,54.0,197214.0,16500.0,2.0,0.0,2.0
2200.0,36,8.24,1,2,0,44000.0,5,14.48,0.0,667.0,0.0,9.0,25.9,17.0,13303.0,8700.0,0.0,0.0,1.0
11500.0,60,15.59,2,10,0,75000.0,0,22.54,0.0,702.0,0.0,10.0,53.2,14.0,56588.0,50700.0,1.0,0.0,0.0
30000.0,60,9.75,1,2,2,230000.0,0,13.57,0.0,722.0,0.0,20.0,67.3,32.0,497909.0,71900.0,1.0,0.0,0.0
12000.0,36,8.99,1,10,2,85000.0,0,13.51,0.0,747.0,2.0,18.0,13.3,29.0,24969.0,44800.0,3.0,0.0,1.0
2000.0,36,9.75,1,4,2,35000.0,1,20.23,0.0,732.0,1.0,19.0,24.1,22.0,66065.0,17400.0,5.0,0.0,0.0
9225.0,36,10.78,1,0,2,31000.0,0,34.49,0.0,712.0,0.0,17.0,52.8,34.0,109237.0,38900.0,2.0,0.0,0.0
5275.0,36,17.99,3,2,0,14700.0,11,16.24,0.0,687.0,0.0,5.0,69.8,7.0,5651.0,8100.0,2.0,0.0,0.0
10000.0,36,15.77,3,10,0,70000.0,1,15.74,0.0,667.0,2.0,11.0,79.0,23.0,32371.0,13075.0,6.0,0.0,1.0
4500.0,36,5.32,0,7,0,36000.0,0,29.29,0.0,787.0,0.0,28.0,6.0,48.0,22861.0,78600.0,3.0,0.0,0.0
17000.0,60,14.46,2,10,2,55000.0,0,25.41,0.0,667.0,1.0,11.0,59.3,29.0,198763.0,47800.0,3.0,0.0,0.0
2000.0,36,12.74,2,10,1,46000.0,6,19.72,0.0,662.0,3.0,13.0,26.6,24.0,29947.0,11200.0,7.0,0.0,1.0
2200.0,36,7.49,0,2,2,81265.0,3,21.74,0.0,712.0,0.0,12.0,62.8,40.0,389989.0,19200.0,1.0,0.0,1.0
8000.0,36,7.49,0,4,2,156000.0,2,12.95,0.0,722.0,0.0,14.0,72.0,23.0,227119.0,27100.0,6.0,0.0,0.0
15000.0,36,11.49,1,-1,0,88000.0,0,1.16,0.0,727.0,2.0,13.0,2.9,24.0,3232.0,49400.0,2.0,0.0,0.0
32000.0,36,12.79,2,5,1,80000.0,0,13.7,0.0,712.0,0.0,10.0,79.7,19.0,37365.0,32800.0,0.0,0.0,0.0
10275.0,36,9.75,1,10,2,55000.0,0,24.53,0.0,702.0,0.0,12.0,39.8,33.0,302912.0,36500.0,1.0,0.0,0.0
1000.0,36,16.29,3,10,2,68000.0,1,28.93,0.0,677.0,0.0,10.0,98.4,21.0,222486.0,46400.0,2.0,0.0,0.0
8000.0,36,14.49,2,10,0,40000.0,1,15.96,0.0,672.0,1.0,10.0,53.6,13.0,16097.0,11800.0,3.0,0.0,0.0
14000.0,60,10.99,1,4,2,52000.0,0,18.58,0.0,762.0,1.0,10.0,13.2,21.0,147832.0,25200.0,3.0,0.0,0.0
14400.0,36,17.27,3,0,0,40000.0,0,28.65,0.0,662.0,0.0,8.0,55.2,18.0,25787.0,10600.0,0.0,0.0,0.0
19500.0,36,13.49,2,10,2,48788.0,0,30.73,0.0,737.0,0.0,18.0,45.1,32.0,138346.0,111600.0,2.0,0.0,0.0
8000.0,36,15.99,2,8,2,75000.0,1,32.59,0.0,672.0,1.0,10.0,87.9,29.0,307887.0,16000.0,3.0,0.0,0.0
4000.0,36,11.49,1,4,2,73000.0,1,10.09,0.0,677.0,2.0,7.0,59.9,8.0,43969.0,6300.0,2.0,0.0,0.0
7350.0,36,23.99,4,1,1,23040.0,0,21.46,0.0,707.0,2.0,7.0,34.8,7.0,13182.0,37900.0,1.0,0.0,0.0
6000.0,36,8.49,1,3,2,38000.0,0,13.39,0.0,692.0,0.0,10.0,69.8,17.0,145186.0,7800.0,0.0,0.0,0.0
6000.0,36,5.32,0,10,2,70000.0,2,24.19,1.0,702.0,1.0,30.0,9.6,65.0,249963.0,54000.0,2.0,0.0,0.0
35000.0,36,16.99,3,10,1,84600.0,0,20.31,1.0,692.0,0.0,11.0,92.3,25.0,72601.0,31900.0,0.0,0.0,0.0
17875.0,36,16.99,3,2,0,110000.0,0,16.35,0.0,702.0,1.0,12.0,48.0,14.0,34787.0,19400.0,5.0,0.0,0.0
24000.0,36,8.39,1,10,2,80000.0,0,31.2,0.0,717.0,0.0,22.0,35.7,43.0,71227.0,60000.0,5.0,0.0,0.0
8000.0,36,13.49,2,10,2,80000.0,0,25.11,0.0,687.0,2.0,17.0,55.0,22.0,283905.0,41950.0,2.0,0.0,0.0
30000.0,60,17.97,3,3,0,90000.0,1,30.44,0.0,662.0,2.0,24.0,72.2,48.0,158787.0,36300.0,0.0,0.0,0.0
6650.0,36,16.99,3,-1,0,66876.0,12,32.23,1.0,687.0,1.0,10.0,75.8,22.0,97381.0,17700.0,2.0,0.0,0.0
12800.0,60,15.59,2,10,0,64800.0,0,32.04,0.0,702.0,0.0,12.0,61.7,24.0,55323.0,14000.0,0.0,0.0,0.0
15400.0,36,16.29,3,4,0,121000.0,11,4.08,0.0,662.0,0.0,5.0,88.1,7.0,11434.0,4400.0,1.0,0.0,0.0
36000.0,36,12.79,2,10,2,115000.0,0,21.43,0.0,707.0,1.0,17.0,57.6,32.0,496030.0,81200.0,4.0,0.0,0.0
6400.0,36,11.49,1,10,0,1140000.0,0,1.23,0.0,672.0,1.0,9.0,35.2,30.0,49833.0,9900.0,2.0,0.0,0.0
12400.0,36,6.99,0,10,2,140000.0,0,32.54,0.0,767.0,0.0,13.0,44.3,31.0,579269.0,66200.0,2.0,0.0,0.0
11400.0,36,9.16,1,10,0,82000.0,0,11.02,0.0,687.0,0.0,7.0,87.6,17.0,27097.0,20200.0,0.0,0.0,0.0
2100.0,36,16.29,3,10,1,65000.0,0,9.18,1.0,667.0,1.0,13.0,13.6,20.0,19688.0,5900.0,3.0,0.0,2.0
12000.0,60,12.74,2,10,2,81000.0,0,29.78,0.0,677.0,0.0,15.0,48.7,39.0,428162.0,27800.0,3.0,0.0,1.0
10000.0,36,6.99,0,10,1,45000.0,0,16.05,0.0,682.0,0.0,6.0,63.0,11.0,22330.0,12850.0,0.0,0.0,0.0
5000.0,36,16.29,3,6,0,30000.0,0,29.36,0.0,677.0,0.0,13.0,40.9,18.0,4866.0,11900.0,6.0,0.0,0.0
35000.0,60,27.49,5,7,2,81800.0,0,16.53,0.0,672.0,0.0,14.0,86.2,29.0,437184.0,18700.0,5.0,0.0,0.0
10000.0,36,12.79,2,2,0,42000.0,0,29.05,1.0,672.0,1.0,21.0,49.0,34.0,79704.0,29685.0,5.0,0.0,0.0
15000.0,36,17.99,3,10,1,85000.0,2,19.85,0.0,687.0,2.0,6.0,49.8,9.0,37976.0,21300.0,3.0,0.0,0.0
20000.0,36,11.47,1,6,2,96000.0,0,21.39,0.0,692.0,0.0,28.0,72.7,62.0,243611.0,55800.0,5.0,0.0,0.0
20000.0,36,11.49,1,5,2,70000.0,2,32.08,0.0,792.0,1.0,14.0,0.9,26.0,138088.0,45300.0,2.0,0.0,0.0
28000.0,60,9.8,1,7,2,90000.0,1,16.4,0.0,717.0,1.0,21.0,38.9,35.0,214281.0,76800.0,4.0,0.0,0.0
15000.0,36,9.75,1,10,0,110000.0,0,15.39,0.0,677.0,0.0,11.0,82.1,16.0,37642.0,20000.0,4.0,0.0,0.0
16000.0,60,21.49,3,10,2,55000.0,12,6.7,0.0,747.0,1.0,5.0,19.5,6.0,223037.0,2000.0,1.0,0.0,0.0
10000.0,36,9.16,1,5,0,70000.0,0,12.49,0.0,717.0,0.0,6.0,33.7,16.0,38212.0,34000.0,3.0,0.0,0.0
30000.0,36,7.49,0,2,2,280000.0,0,7.41,0.0,792.0,1.0,12.0,0.4,27.0,717749.0,92000.0,2.0,0.0,0.0
15000.0,60,21.49,3,10,2,85000.0,12,22.64,8.0,667.0,0.0,24.0,62.5,52.0,397056.0,32300.0,4.0,0.0,0.0
18000.0,60,23.13,5,3,0,57000.0,0,28.21,0.0,682.0,1.0,12.0,61.9,15.0,42424.0,25500.0,1.0,0.0,0.0
10000.0,36,17.27,3,10,2,90000.0,0,38.53,0.0,717.0,0.0,12.0,63.9,20.0,257174.0,84640.0,1.0,0.0,0.0
4800.0,36,12.99,2,2,0,67000.0,1,22.18,0.0,662.0,0.0,11.0,61.1,25.0,100619.0,23000.0,3.0,0.0,0.0
6000.0,36,12.74,2,-1,1,36660.0,5,2.72,0.0,662.0,1.0,7.0,20.8,29.0,2705.0,13000.0,2.0,0.0,1.0
13000.0,36,9.49,1,10,0,50000.0,1,17.21,0.0,667.0,0.0,11.0,96.1,22.0,74342.0,11900.0,1.0,0.0,0.0
34500.0,36,13.67,2,3,0,75000.0,1,11.54,1.0,682.0,0.0,6.0,53.3,11.0,18679.0,17300.0,1.0,0.0,0.0
10000.0,36,15.99,2,-1,2,28344.0,0,22.99,0.0,697.0,0.0,10.0,74.2,14.0,110515.0,15600.0,3.0,0.0,0.0
25000.0,36,12.99,2,2,2,175000.0,3,31.3,0.0,682.0,0.0,17.0,6.4,33.0,377796.0,17700.0,3.0,0.0,0.0
6000.0,36,7.89,0,10,0,35000.0,0,17.82,1.0,682.0,0.0,15.0,28.2,30.0,13877.0,23900.0,1.0,0.0,1.0
10000.0,36,11.44,1,-1,0,32000.0,0,17.14,0.0,707.0,0.0,14.0,24.5,27.0,9589.0,39100.0,2.0,0.0,0.0
11475.0,60,22.39,4,10,1,34000.0,2,21.04,0.0,667.0,1.0,6.0,21.8,13.0,24498.0,8500.0,3.0,0.0,1.0
2500.0,36,11.99,2,3,0,55000.0,0,20.97,1.0,687.0,0.0,8.0,48.9,11.0,27216.0,18500.0,2.0,0.0,0.0
24000.0,60,15.31,2,10,2,70000.0,0,33.21,2.0,687.0,0.0,16.0,76.1,33.0,412062.0,30600.0,2.0,0.0,0.0
6025.0,36,17.27,3,10,2,64000.0,0,24.92,1.0,692.0,1.0,9.0,27.5,15.0,148510.0,6000.0,5.0,0.0,0.0
7700.0,36,6.99,0,3,2,249996.0,4,1.62,0.0,767.0,0.0,7.0,22.1,19.0,596257.0,55100.0,2.0,0.0,0.0
12000.0,36,7.89,0,-1,2,66000.0,1,20.75,0.0,687.0,0.0,9.0,29.7,30.0,224622.0,12000.0,4.0,0.0,0.0
12650.0,60,20.75,4,0,0,27500.0,0,40.72,0.0,742.0,1.0,9.0,47.0,14.0,30758.0,35400.0,1.0,0.0,0.0
1000.0,36,11.99,2,0,0,60000.0,0,22.24,0.0,697.0,0.0,7.0,57.2,25.0,78463.0,14000.0,2.0,0.0,0.0
25000.0,60,8.39,1,6,0,115000.0,1,16.31,0.0,722.0,0.0,10.0,34.6,38.0,95421.0,30100.0,1.0,0.0,0.0
17700.0,36,15.31,2,1,0,50000.0,0,32.86,0.0,662.0,1.0,10.0,70.2,24.0,64279.0,16300.0,1.0,0.0,1.0
18475.0,60,18.25,3,10,2,44000.0,1,33.05,0.0,677.0,1.0,17.0,92.4,45.0,103490.0,28900.0,1.0,0.0,0.0
10800.0,36,8.39,1,0,0,42388.0,1,9.17,0.0,667.0,0.0,9.0,60.7,11.0,10022.0,16500.0,0.0,0.0,0.0
24000.0,60,11.99,2,4,2,105000.0,0,16.98,0.0,672.0,0.0,13.0,55.3,35.0,593069.0,104100.0,3.0,0.0,0.0
3925.0,36,23.99,4,4,0,80000.0,9,14.03,0.0,682.0,1.0,7.0,13.4,13.0,28195.0,14900.0,5.0,0.0,0.0
20000.0,36,8.59,0,5,1,90000.0,0,12.35,0.0,747.0,1.0,9.0,43.9,11.0,285386.0,33000.0,1.0,0.0,0.0
35000.0,36,11.48,1,3,2,350000.0,2,2.33,0.0,717.0,2.0,14.0,14.3,33.0,638216.0,53600.0,2.0,0.0,0.0
12000.0,36,10.49,1,0,1,85000.0,1,9.77,1.0,692.0,0.0,10.0,50.8,17.0,63591.0,28000.0,0.0,0.0,0.0
4200.0,36,12.74,2,0,0,30000.0,0,17.66,0.0,667.0,2.0,9.0,89.4,17.0,25197.0,8200.0,1.0,0.0,0.0
10000.0,60,21.97,4,9,2,32000.0,0,19.26,9.0,662.0,3.0,9.0,10.0,51.0,81321.0,5600.0,2.0,0.0,0.0
6000.0,36,17.27,3,10,2,105000.0,0,12.0,0.0,677.0,1.0,10.0,45.0,26.0,40289.0,5300.0,4.0,0.0,1.0
5350.0,36,18.99,3,4,0,40000.0,0,15.3,0.0,667.0,0.0,11.0,76.5,18.0,19527.0,4700.0,2.0,0.0,0.0
20000.0,36,9.16,1,3,2,65000.0,0,12.19,0.0,712.0,1.0,9.0,47.3,12.0,209953.0,23000.0,1.0,0.0,0.0
10000.0,36,11.44,1,2,2,54000.0,0,8.78,0.0,677.0,0.0,5.0,42.0,12.0,8955.0,21300.0,0.0,0.0,0.0
5000.0,36,17.27,3,5,2,63000.0,11,21.71,0.0,672.0,4.0,15.0,36.9,24.0,189436.0,15900.0,6.0,0.0,0.0
9000.0,36,12.79,2,2,2,62000.0,2,14.01,1.0,662.0,0.0,6.0,25.4,13.0,37251.0,8400.0,0.0,0.0,0.0
5000.0,36,7.89,0,7,2,45000.0,0,13.39,0.0,732.0,0.0,8.0,57.4,14.0,152825.0,14600.0,0.0,0.0,0.0
6000.0,36,9.75,1,3,2,32000.0,1,25.7,0.0,662.0,1.0,15.0,53.2,32.0,15865.0,19900.0,4.0,0.0,1.0
5500.0,36,7.89,0,2,2,53500.0,4,12.2,0.0,777.0,2.0,19.0,6.6,21.0,385793.0,126500.0,6.0,0.0,0.0
18000.0,36,8.99,1,2,2,92000.0,0,15.37,0.0,672.0,0.0,5.0,99.9,17.0,395748.0,17500.0,0.0,0.0,1.0
19975.0,36,7.99,0,10,2,60000.0,1,21.28,0.0,717.0,0.0,10.0,67.4,18.0,322625.0,33400.0,0.0,0.0,0.0
25600.0,60,13.99,2,8,2,70000.0,1,28.14,0.0,667.0,1.0,17.0,64.6,40.0,192039.0,25100.0,3.0,0.0,0.0
20000.0,36,9.75,1,3,2,75000.0,0,23.46,0.0,662.0,0.0,15.0,58.0,28.0,283489.0,28600.0,0.0,0.0,1.0
12000.0,36,11.49,1,2,0,150000.0,11,4.42,0.0,667.0,0.0,10.0,33.2,24.0,7295.0,13800.0,3.0,0.0,0.0
17000.0,60,12.99,2,9,2,59758.0,0,29.12,0.0,732.0,0.0,11.0,46.1,27.0,82458.0,47100.0,2.0,0.0,0.0
12000.0,36,13.44,2,8,1,85000.0,0,5.24,0.0,692.0,0.0,13.0,52.1,28.0,19987.0,19000.0,6.0,0.0,0.0
24000.0,36,5.32,0,10,2,119099.0,12,21.63,0.0,732.0,1.0,23.0,24.4,55.0,108866.0,145100.0,6.0,0.0,0.0
10000.0,36,9.75,1,7,1,52500.0,1,15.5,0.0,702.0,0.0,9.0,26.8,15.0,192037.0,16700.0,2.0,0.0,0.0
24000.0,36,13.99,2,4,2,80000.0,0,24.6,0.0,692.0,0.0,12.0,75.3,26.0,233790.0,35200.0,0.0,0.0,0.0
17600.0,36,19.99,3,10,2,40000.0,0,30.27,0.0,682.0,0.0,11.0,72.5,33.0,145674.0,14900.0,6.0,0.0,0.0
6000.0,36,15.59,2,3,0,40000.0,3,19.56,0.0,712.0,0.0,8.0,19.8,13.0,30122.0,25400.0,1.0,0.0,1.0
20000.0,36,9.49,1,-1,0,57900.0,0,10.13,0.0,662.0,0.0,4.0,38.0,12.0,14295.0,20200.0,0.0,0.0,1.0
28000.0,60,10.75,1,0,2,82000.0,0,29.98,0.0,697.0,0.0,17.0,40.1,38.0,465664.0,40900.0,2.0,0.0,0.0
3800.0,36,23.99,4,7,0,45700.0,0,9.64,0.0,682.0,2.0,12.0,31.2,25.0,41047.0,19100.0,7.0,0.0,0.0
6000.0,36,11.99,2,0,0,38000.0,0,12.29,0.0,712.0,0.0,15.0,33.6,19.0,15733.0,55100.0,4.0,0.0,0.0
9000.0,36,7.99,0,10,0,70000.0,1,31.87,0.0,712.0,0.0,15.0,88.0,39.0,56068.0,44630.0,1.0,0.0,0.0
10500.0,60,15.31,2,5,0,66000.0,0,10.8,0.0,667.0,0.0,9.0,65.2,13.0,24923.0,17300.0,3.0,0.0,1.0
10000.0,36,7.89,0,8,0,60200.0,0,27.33,0.0,767.0,1.0,26.0,13.4,46.0,40485.0,81600.0,8.0,0.0,0.0
3500.0,36,12.99,2,4,0,32000.0,0,22.36,0.0,672.0,0.0,24.0,74.2,25.0,61922.0,10800.0,4.0,0.0,0.0
29400.0,60,13.99,2,9,2,180792.0,0,22.03,0.0,707.0,1.0,16.0,85.2,32.0,663465.0,86500.0,2.0,0.0,0.0
23625.0,60,25.65,5,10,1,60000.0,3,19.44,0.0,707.0,0.0,11.0,25.3,27.0,87378.0,45300.0,4.0,0.0,0.0
2400.0,36,17.99,3,-1,0,25000.0,0,13.44,0.0,682.0,1.0,3.0,48.8,9.0,10669.0,4000.0,2.0,0.0,0.0
10000.0,36,8.99,1,-1,0,67128.0,0,25.24,2.0,692.0,0.0,11.0,45.7,38.0,176455.0,9300.0,0.0,0.0,0.0
24000.0,60,13.67,2,10,0,85000.0,0,8.88,3.0,687.0,0.0,7.0,38.3,23.0,23855.0,24000.0,3.0,0.0,0.0
35000.0,36,12.74,2,0,2,425000.0,12,11.37,1.0,717.0,0.0,10.0,17.8,17.0,517291.0,143000.0,2.0,0.0,0.0
15000.0,36,13.99,2,5,0,61027.0,0,34.51,2.0,662.0,0.0,13.0,77.2,25.0,78049.0,20600.0,1.0,0.0,0.0
20000.0,60,13.49,2,10,2,110000.0,0,10.93,0.0,677.0,1.0,9.0,78.6,20.0,254647.0,22400.0,1.0,0.0,0.0
5500.0,36,14.49,2,10,2,115000.0,12,18.07,6.0,677.0,0.0,8.0,71.7,15.0,260817.0,9500.0,2.0,0.0,0.0
2100.0,36,9.16,1,10,2,23000.0,1,16.23,0.0,677.0,1.0,11.0,38.2,39.0,7913.0,20700.0,3.0,0.0,2.0
18000.0,36,7.91,0,10,2,75000.0,1,16.48,0.0,687.0,1.0,7.0,73.9,8.0,181315.0,19400.0,2.0,0.0,0.0
9000.0,36,19.99,3,5,2,125000.0,2,12.38,1.0,667.0,3.0,7.0,6.8,15.0,176143.0,1000.0,5.0,0.0,0.0
3200.0,36,9.75,1,1,0,92000.0,1,30.53,4.0,667.0,0.0,16.0,28.5,18.0,305966.0,29800.0,2.0,0.0,0.0
23000.0,36,7.39,0,1,0,86000.0,1,24.9,0.0,702.0,1.0,11.0,69.6,30.0,105957.0,52200.0,1.0,0.0,0.0
9600.0,36,16.99,3,3,0,46000.0,12,11.71,0.0,697.0,1.0,4.0,58.5,8.0,13071.0,7700.0,1.0,0.0,0.0
18000.0,36,11.47,1,10,2,60000.0,0,24.74,1.0,682.0,0.0,18.0,60.5,48.0,172249.0,21300.0,1.0,0.0,0.0
15000.0,36,17.99,3,10,1,90000.0,0,26.0,0.0,672.0,0.0,17.0,49.5,45.0,53168.0,23900.0,6.0,0.0,0.0
14000.0,36,18.99,3,5,0,42000.0,0,20.46,0.0,687.0,0.0,7.0,107.6,22.0,50207.0,7200.0,1.0,0.0,0.0
7200.0,36,12.74,2,2,0,48000.0,0,16.98,0.0,667.0,0.0,15.0,55.2,16.0,49459.0,10000.0,3.0,0.0,0.0
9000.0,36,7.39,0,-1,2,33000.0,0,31.67,0.0,682.0,0.0,9.0,86.0,15.0,150065.0,28200.0,0.0,0.0,0.0
20000.0,36,7.89,0,1,2,50000.0,9,8.35,0.0,692.0,0.0,12.0,21.5,35.0,60522.0,23900.0,1.0,0.0,1.0
10000.0,36,11.39,1,2,0,46000.0,0,19.93,0.0,702.0,2.0,21.0,31.6,27.0,23334.0,37700.0,3.0,0.0,0.0
2000.0,36,8.99,1,10,0,128000.0,0,21.0,0.0,722.0,0.0,7.0,84.3,27.0,486885.0,25100.0,1.0,0.0,0.0
12000.0,60,14.49,2,6,2,50000.0,0,18.24,0.0,677.0,0.0,25.0,38.5,47.0,208389.0,43300.0,4.0,0.0,1.0
24625.0,36,14.46,2,6,0,85000.0,6,20.92,0.0,692.0,0.0,6.0,69.8,11.0,36689.0,11900.0,0.0,0.0,0.0
2000.0,36,15.99,2,-1,2,71000.0,12,21.15,0.0,702.0,0.0,8.0,71.4,11.0,416825.0,19800.0,3.0,0.0,0.0
10000.0,36,11.49,1,10,2,45000.0,1,28.61,2.0,707.0,0.0,11.0,58.9,18.0,112142.0,22900.0,0.0,0.0,0.0
6350.0,36,10.75,1,10,2,76000.0,0,18.9,0.0,662.0,0.0,14.0,83.3,15.0,130771.0,23300.0,2.0,0.0,0.0
6000.0,36,7.24,0,10,0,65000.0,0,15.32,0.0,702.0,0.0,5.0,66.2,9.0,37486.0,17400.0,1.0,0.0,0.0
16000.0,36,11.99,2,0,0,52000.0,0,43.61,0.0,717.0,1.0,8.0,17.7,34.0,145148.0,39800.0,0.0,0.0,0.0
8400.0,36,11.99,2,4,2,30000.0,1,17.8,0.0,692.0,0.0,8.0,54.3,14.0,69409.0,10000.0,1.0,0.0,0.0
10000.0,36,10.78,1,1,2,120000.0,1,19.89,4.0,677.0,0.0,16.0,67.3,31.0,384640.0,30200.0,4.0,0.0,0.0
20250.0,36,10.75,1,10,1,55000.0,1,23.7,0.0,677.0,0.0,8.0,89.5,21.0,139386.0,37300.0,0.0,0.0,0.0
31200.0,36,15.31,2,10,2,140000.0,0,20.92,0.0,707.0,1.0,21.0,64.6,44.0,1000449.0,118500.0,5.0,0.0,0.0
18000.0,36,9.49,1,9,1,80000.0,0,24.22,0.0,742.0,1.0,13.0,40.2,24.0,64371.0,61400.0,1.0,0.0,0.0
9000.0,36,5.32,0,10,2,155000.0,0,8.92,0.0,797.0,0.0,17.0,14.0,36.0,123796.0,102700.0,3.0,0.0,0.0
8000.0,36,14.49,2,10,2,74000.0,12,5.64,1.0,677.0,1.0,16.0,23.0,22.0,92415.0,23600.0,4.0,0.0,0.0
7900.0,36,19.53,3,3,0,53000.0,0,26.38,0.0,702.0,2.0,9.0,43.2,23.0,45629.0,9700.0,4.0,0.0,1.0
13000.0,60,15.59,2,-1,0,30000.0,0,31.57,0.0,682.0,0.0,9.0,22.0,17.0,14358.0,10000.0,0.0,0.0,0.0
6225.0,36,7.39,0,10,2,80000.0,1,22.44,0.0,727.0,1.0,11.0,70.2,22.0,374031.0,37800.0,3.0,0.0,0.0
3950.0,36,26.99,5,2,2,36420.8,1,9.42,2.0,662.0,1.0,9.0,24.4,12.0,166766.0,16200.0,3.0,0.0,0.0
2000.0,36,9.49,1,0,0,20000.0,4,15.79,0.0,692.0,1.0,3.0,82.4,3.0,25822.0,10800.0,0.0,0.0,0.0
5000.0,36,9.75,1,9,0,36000.0,0,12.8,0.0,682.0,1.0,5.0,73.2,11.0,10340.0,9900.0,1.0,0.0,0.0
16200.0,60,14.46,2,10,0,55000.0,0,19.09,0.0,682.0,0.0,6.0,45.2,7.0,23952.0,11300.0,2.0,0.0,0.0
8675.0,36,16.29,3,10,2,52000.0,0,16.46,0.0,667.0,0.0,7.0,78.9,14.0,143436.0,18100.0,3.0,0.0,0.0
15000.0,36,9.8,1,10,0,65000.0,1,24.37,0.0,667.0,2.0,25.0,13.2,52.0,126276.0,23600.0,1.0,0.0,0.0
15000.0,36,19.99,3,9,2,72000.0,0,27.95,3.0,677.0,1.0,11.0,34.4,27.0,61189.0,38600.0,3.0,0.0,0.0
1400.0,36,13.99,2,0,0,42500.0,12,3.84,0.0,672.0,0.0,5.0,73.0,5.0,4309.0,5900.0,0.0,0.0,0.0
18000.0,60,13.49,2,4,2,65500.0,0,26.73,0.0,667.0,2.0,8.0,83.0,16.0,176086.0,18200.0,3.0,0.0,0.0
1200.0,36,7.99,0,10,0,50000.0,3,9.36,0.0,737.0,0.0,38.0,6.8,83.0,235005.0,19400.0,5.0,0.0,0.0
40000.0,60,18.25,3,6,0,80000.0,0,23.49,0.0,697.0,0.0,8.0,88.3,23.0,60084.0,44100.0,2.0,0.0,0.0
7000.0,36,11.49,1,4,2,56000.0,0,30.22,3.0,692.0,0.0,11.0,91.6,23.0,153684.0,53500.0,3.0,0.0,0.0
